areaCode,areaName,areaType,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions
E40000009,North East and Yorkshire,nhsRegion,2023-06-10,,178245,393,33
E40000009,North East and Yorkshire,nhsRegion,2023-06-09,,178212,427,37
E40000009,North East and Yorkshire,nhsRegion,2023-06-08,,178175,441,43
E40000009,North East and Yorkshire,nhsRegion,2023-06-07,,178132,419,39
E40000009,North East and Yorkshire,nhsRegion,2023-06-06,,178093,399,49
E40000009,North East and Yorkshire,nhsRegion,2023-06-05,,178044,412,54
E40000009,North East and Yorkshire,nhsRegion,2023-06-04,,177990,406,47
E40000009,North East and Yorkshire,nhsRegion,2023-06-03,,177943,407,29
E40000009,North East and Yorkshire,nhsRegion,2023-06-02,,177914,417,46
E40000009,North East and Yorkshire,nhsRegion,2023-06-01,,177868,417,59
E40000009,North East and Yorkshire,nhsRegion,2023-05-31,11,177809,457,47
E40000009,North East and Yorkshire,nhsRegion,2023-05-30,12,177762,437,45
E40000009,North East and Yorkshire,nhsRegion,2023-05-29,12,177717,478,27
E40000009,North East and Yorkshire,nhsRegion,2023-05-28,13,177690,453,38
E40000009,North East and Yorkshire,nhsRegion,2023-05-27,15,177652,422,29
E40000009,North East and Yorkshire,nhsRegion,2023-05-26,11,177623,500,39
E40000009,North East and Yorkshire,nhsRegion,2023-05-25,8,177584,500,52
E40000009,North East and Yorkshire,nhsRegion,2023-05-24,9,177532,506,58
E40000009,North East and Yorkshire,nhsRegion,2023-05-23,10,177474,527,59
E40000009,North East and Yorkshire,nhsRegion,2023-05-22,9,177415,551,48
E40000009,North East and Yorkshire,nhsRegion,2023-05-21,11,177367,552,35
E40000009,North East and Yorkshire,nhsRegion,2023-05-20,13,177332,564,41
E40000009,North East and Yorkshire,nhsRegion,2023-05-19,14,177291,580,44
E40000009,North East and Yorkshire,nhsRegion,2023-05-18,12,177247,588,63
E40000009,North East and Yorkshire,nhsRegion,2023-05-17,10,177184,595,55
E40000009,North East and Yorkshire,nhsRegion,2023-05-16,14,177129,636,54
E40000009,North East and Yorkshire,nhsRegion,2023-05-15,12,177075,655,47
E40000009,North East and Yorkshire,nhsRegion,2023-05-14,10,177028,676,47
E40000009,North East and Yorkshire,nhsRegion,2023-05-13,11,176981,687,37
E40000009,North East and Yorkshire,nhsRegion,2023-05-12,12,176944,717,45
E40000009,North East and Yorkshire,nhsRegion,2023-05-11,9,176899,744,57
E40000009,North East and Yorkshire,nhsRegion,2023-05-10,9,176842,782,56
E40000009,North East and Yorkshire,nhsRegion,2023-05-09,8,176786,782,73
E40000009,North East and Yorkshire,nhsRegion,2023-05-08,7,176713,776,80
E40000009,North East and Yorkshire,nhsRegion,2023-05-07,9,176633,744,53
E40000009,North East and Yorkshire,nhsRegion,2023-05-06,9,176580,756,51
E40000009,North East and Yorkshire,nhsRegion,2023-05-05,12,176529,777,71
E40000009,North East and Yorkshire,nhsRegion,2023-05-04,16,176458,798,64
E40000009,North East and Yorkshire,nhsRegion,2023-05-03,16,176394,806,79
E40000009,North East and Yorkshire,nhsRegion,2023-05-02,19,176315,823,85
E40000009,North East and Yorkshire,nhsRegion,2023-05-01,16,176230,836,62
E40000009,North East and Yorkshire,nhsRegion,2023-04-30,15,176168,841,66
E40000009,North East and Yorkshire,nhsRegion,2023-04-29,16,176102,817,72
E40000009,North East and Yorkshire,nhsRegion,2023-04-28,13,176030,833,67
E40000009,North East and Yorkshire,nhsRegion,2023-04-27,10,175963,870,80
E40000009,North East and Yorkshire,nhsRegion,2023-04-26,8,175883,873,73
E40000009,North East and Yorkshire,nhsRegion,2023-04-25,7,175810,921,108
E40000009,North East and Yorkshire,nhsRegion,2023-04-24,8,175702,925,78
E40000009,North East and Yorkshire,nhsRegion,2023-04-23,9,175624,949,92
E40000009,North East and Yorkshire,nhsRegion,2023-04-22,9,175532,956,62
E40000009,North East and Yorkshire,nhsRegion,2023-04-21,10,175470,1010,87
E40000009,North East and Yorkshire,nhsRegion,2023-04-20,12,175383,1045,72
E40000009,North East and Yorkshire,nhsRegion,2023-04-19,10,175311,1087,106
E40000009,North East and Yorkshire,nhsRegion,2023-04-18,12,175205,1122,107
E40000009,North East and Yorkshire,nhsRegion,2023-04-17,12,175098,1154,116
E40000009,North East and Yorkshire,nhsRegion,2023-04-16,14,174982,1167,120
E40000009,North East and Yorkshire,nhsRegion,2023-04-15,17,174862,1171,90
E40000009,North East and Yorkshire,nhsRegion,2023-04-14,19,174772,1228,74
E40000009,North East and Yorkshire,nhsRegion,2023-04-13,19,174698,1315,129
E40000009,North East and Yorkshire,nhsRegion,2023-04-12,19,174569,1344,135
E40000009,North East and Yorkshire,nhsRegion,2023-04-11,20,174434,1351,145
E40000009,North East and Yorkshire,nhsRegion,2023-04-10,23,174289,1365,118
E40000009,North East and Yorkshire,nhsRegion,2023-04-09,23,174171,1338,110
E40000009,North East and Yorkshire,nhsRegion,2023-04-08,25,174061,1346,108
E40000009,North East and Yorkshire,nhsRegion,2023-04-07,23,173953,1347,105
E40000009,North East and Yorkshire,nhsRegion,2023-04-06,23,173848,1341,114
E40000009,North East and Yorkshire,nhsRegion,2023-04-05,22,173734,1361,148
E40000009,North East and Yorkshire,nhsRegion,2023-04-04,21,173586,1422,166
E40000009,North East and Yorkshire,nhsRegion,2023-04-03,23,173420,1396,130
E40000009,North East and Yorkshire,nhsRegion,2023-04-02,24,173290,1378,165
E40000009,North East and Yorkshire,nhsRegion,2023-04-01,21,173125,1362,136
E40000009,North East and Yorkshire,nhsRegion,2023-03-31,24,172989,1388,153
E40000009,North East and Yorkshire,nhsRegion,2023-03-30,26,172836,1412,175
E40000009,North East and Yorkshire,nhsRegion,2023-03-29,27,172661,1415,220
E40000009,North East and Yorkshire,nhsRegion,2023-03-28,27,172441,1456,172
E40000009,North East and Yorkshire,nhsRegion,2023-03-27,26,172269,1505,165
E40000009,North East and Yorkshire,nhsRegion,2023-03-26,27,172104,1535,156
E40000009,North East and Yorkshire,nhsRegion,2023-03-25,27,171948,1532,131
E40000009,North East and Yorkshire,nhsRegion,2023-03-24,31,171817,1538,159
E40000009,North East and Yorkshire,nhsRegion,2023-03-23,31,171658,1562,219
E40000009,North East and Yorkshire,nhsRegion,2023-03-22,28,171439,1495,199
E40000009,North East and Yorkshire,nhsRegion,2023-03-21,34,171240,1599,194
E40000009,North East and Yorkshire,nhsRegion,2023-03-20,31,171046,1602,174
E40000009,North East and Yorkshire,nhsRegion,2023-03-19,28,170872,1587,199
E40000009,North East and Yorkshire,nhsRegion,2023-03-18,25,170673,1560,137
E40000009,North East and Yorkshire,nhsRegion,2023-03-17,24,170536,1584,152
E40000009,North East and Yorkshire,nhsRegion,2023-03-16,20,170384,1570,213
E40000009,North East and Yorkshire,nhsRegion,2023-03-15,20,170171,1580,213
E40000009,North East and Yorkshire,nhsRegion,2023-03-14,24,169958,1540,218
E40000009,North East and Yorkshire,nhsRegion,2023-03-13,22,169740,1507,247
E40000009,North East and Yorkshire,nhsRegion,2023-03-12,29,169493,1464,242
E40000009,North East and Yorkshire,nhsRegion,2023-03-11,22,169251,1431,165
E40000009,North East and Yorkshire,nhsRegion,2023-03-10,25,169086,1432,147
E40000009,North East and Yorkshire,nhsRegion,2023-03-09,23,168939,1432,177
E40000009,North East and Yorkshire,nhsRegion,2023-03-08,23,168762,1418,193
E40000009,North East and Yorkshire,nhsRegion,2023-03-07,19,168569,1400,202
E40000009,North East and Yorkshire,nhsRegion,2023-03-06,19,168367,1432,168
E40000009,North East and Yorkshire,nhsRegion,2023-03-05,16,168199,1384,160
E40000009,North East and Yorkshire,nhsRegion,2023-03-04,21,168039,1372,154
E40000009,North East and Yorkshire,nhsRegion,2023-03-03,25,167885,1402,154
E40000009,North East and Yorkshire,nhsRegion,2023-03-02,21,167731,1407,184
E40000009,North East and Yorkshire,nhsRegion,2023-03-01,24,167547,1440,173
E40000009,North East and Yorkshire,nhsRegion,2023-02-28,25,167374,1432,184
E40000009,North East and Yorkshire,nhsRegion,2023-02-27,24,167190,1432,173
E40000009,North East and Yorkshire,nhsRegion,2023-02-26,22,167017,1455,179
E40000009,North East and Yorkshire,nhsRegion,2023-02-25,20,166838,1372,159
E40000009,North East and Yorkshire,nhsRegion,2023-02-24,22,166679,1380,132
E40000009,North East and Yorkshire,nhsRegion,2023-02-23,25,166547,1406,166
E40000009,North East and Yorkshire,nhsRegion,2023-02-22,26,166381,1414,174
E40000009,North East and Yorkshire,nhsRegion,2023-02-21,22,166207,1360,188
E40000009,North East and Yorkshire,nhsRegion,2023-02-20,20,166019,1346,182
E40000009,North East and Yorkshire,nhsRegion,2023-02-19,13,165837,1271,177
E40000009,North East and Yorkshire,nhsRegion,2023-02-18,13,165660,1242,151
E40000009,North East and Yorkshire,nhsRegion,2023-02-17,18,165509,1220,145
E40000009,North East and Yorkshire,nhsRegion,2023-02-16,19,165364,1188,154
E40000009,North East and Yorkshire,nhsRegion,2023-02-15,18,165210,1174,168
E40000009,North East and Yorkshire,nhsRegion,2023-02-14,18,165042,1150,144
E40000009,North East and Yorkshire,nhsRegion,2023-02-13,17,164898,1132,177
E40000009,North East and Yorkshire,nhsRegion,2023-02-12,18,164721,1097,132
E40000009,North East and Yorkshire,nhsRegion,2023-02-11,20,164589,1073,135
E40000009,North East and Yorkshire,nhsRegion,2023-02-10,16,164454,1110,123
E40000009,North East and Yorkshire,nhsRegion,2023-02-09,13,164331,1092,119
E40000009,North East and Yorkshire,nhsRegion,2023-02-08,10,164212,1120,152
E40000009,North East and Yorkshire,nhsRegion,2023-02-07,14,164060,1112,126
E40000009,North East and Yorkshire,nhsRegion,2023-02-06,14,163934,1123,151
E40000009,North East and Yorkshire,nhsRegion,2023-02-05,13,163783,1088,127
E40000009,North East and Yorkshire,nhsRegion,2023-02-04,15,163656,1069,119
E40000009,North East and Yorkshire,nhsRegion,2023-02-03,13,163537,1113,103
E40000009,North East and Yorkshire,nhsRegion,2023-02-02,14,163434,1102,101
E40000009,North East and Yorkshire,nhsRegion,2023-02-01,15,163333,1087,149
E40000009,North East and Yorkshire,nhsRegion,2023-01-31,14,163184,1084,136
E40000009,North East and Yorkshire,nhsRegion,2023-01-30,12,163048,1084,142
E40000009,North East and Yorkshire,nhsRegion,2023-01-29,13,162906,1040,148
E40000009,North East and Yorkshire,nhsRegion,2023-01-28,12,162758,1018,118
E40000009,North East and Yorkshire,nhsRegion,2023-01-27,9,162640,1004,115
E40000009,North East and Yorkshire,nhsRegion,2023-01-26,8,162525,997,115
E40000009,North East and Yorkshire,nhsRegion,2023-01-25,9,162410,975,109
E40000009,North East and Yorkshire,nhsRegion,2023-01-24,11,162301,974,135
E40000009,North East and Yorkshire,nhsRegion,2023-01-23,9,162166,968,132
E40000009,North East and Yorkshire,nhsRegion,2023-01-22,10,162034,975,133
E40000009,North East and Yorkshire,nhsRegion,2023-01-21,10,161901,980,68
E40000009,North East and Yorkshire,nhsRegion,2023-01-20,10,161833,1006,85
E40000009,North East and Yorkshire,nhsRegion,2023-01-19,12,161748,1048,111
E40000009,North East and Yorkshire,nhsRegion,2023-01-18,15,161637,1131,99
E40000009,North East and Yorkshire,nhsRegion,2023-01-17,12,161538,1128,114
E40000009,North East and Yorkshire,nhsRegion,2023-01-16,15,161424,1167,100
E40000009,North East and Yorkshire,nhsRegion,2023-01-15,11,161324,1174,115
E40000009,North East and Yorkshire,nhsRegion,2023-01-14,18,161209,1198,67
E40000009,North East and Yorkshire,nhsRegion,2023-01-13,17,161142,1242,89
E40000009,North East and Yorkshire,nhsRegion,2023-01-12,16,161053,1246,125
E40000009,North East and Yorkshire,nhsRegion,2023-01-11,18,160928,1281,138
E40000009,North East and Yorkshire,nhsRegion,2023-01-10,19,160790,1337,112
E40000009,North East and Yorkshire,nhsRegion,2023-01-09,23,160678,1383,147
E40000009,North East and Yorkshire,nhsRegion,2023-01-08,21,160531,1382,132
E40000009,North East and Yorkshire,nhsRegion,2023-01-07,24,160399,1399,129
E40000009,North East and Yorkshire,nhsRegion,2023-01-06,24,160270,1463,149
E40000009,North East and Yorkshire,nhsRegion,2023-01-05,19,160121,1528,161
E40000009,North East and Yorkshire,nhsRegion,2023-01-04,23,159960,1580,159
E40000009,North East and Yorkshire,nhsRegion,2023-01-03,28,159801,1505,176
E40000009,North East and Yorkshire,nhsRegion,2023-01-02,28,159625,1502,192
E40000009,North East and Yorkshire,nhsRegion,2023-01-01,26,159433,1497,114
E40000009,North East and Yorkshire,nhsRegion,2022-12-31,26,159319,1500,122
E40000009,North East and Yorkshire,nhsRegion,2022-12-30,28,159197,1498,164
E40000009,North East and Yorkshire,nhsRegion,2022-12-29,26,159033,1480,206
E40000009,North East and Yorkshire,nhsRegion,2022-12-28,25,158827,1469,197
E40000009,North East and Yorkshire,nhsRegion,2022-12-27,21,158630,1426,196
E40000009,North East and Yorkshire,nhsRegion,2022-12-26,19,158434,1383,161
E40000009,North East and Yorkshire,nhsRegion,2022-12-25,14,158273,1364,124
E40000009,North East and Yorkshire,nhsRegion,2022-12-24,14,158149,1384,105
E40000009,North East and Yorkshire,nhsRegion,2022-12-23,17,158044,1361,131
E40000009,North East and Yorkshire,nhsRegion,2022-12-22,21,157913,1364,193
E40000009,North East and Yorkshire,nhsRegion,2022-12-21,16,157720,1332,192
E40000009,North East and Yorkshire,nhsRegion,2022-12-20,19,157528,1338,218
E40000009,North East and Yorkshire,nhsRegion,2022-12-19,26,157310,1308,181
E40000009,North East and Yorkshire,nhsRegion,2022-12-18,23,157129,1244,191
E40000009,North East and Yorkshire,nhsRegion,2022-12-17,23,156938,1194,133
E40000009,North East and Yorkshire,nhsRegion,2022-12-16,18,156805,1123,140
E40000009,North East and Yorkshire,nhsRegion,2022-12-15,14,156665,1080,176
E40000009,North East and Yorkshire,nhsRegion,2022-12-14,14,156489,1058,174
E40000009,North East and Yorkshire,nhsRegion,2022-12-13,13,156315,990,159
E40000009,North East and Yorkshire,nhsRegion,2022-12-12,13,156156,941,182
E40000009,North East and Yorkshire,nhsRegion,2022-12-11,11,155974,945,151
E40000009,North East and Yorkshire,nhsRegion,2022-12-10,11,155823,914,62
