areaCode,region_x,areaType,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,openstreetmap_id,latitude,longitude,region_y,epi_week,nhs_region
E40000007,East of England,nhsRegion,2022-03-27,41.0,65798,1634.0,225,7084.0,26.0,1917713.0,16875.0,6235410,151336,52.24,0.41,East of England,202213,East of England
E40000007,East of England,nhsRegion,2022-03-26,46.0,65573,1571.0,204,6226.0,32.0,1910629.0,16849.0,6235410,151336,52.24,0.41,East of England,202212,East of England
E40000007,East of England,nhsRegion,2022-03-25,38.0,65369,1633.0,220,7259.0,25.0,1904403.0,16817.0,6235410,151336,52.24,0.41,East of England,202212,East of England
E40000007,East of England,nhsRegion,2022-03-24,29.0,65149,1585.0,204,8451.0,22.0,1897144.0,16792.0,6235410,151336,52.24,0.41,East of England,202212,East of England
E40000007,East of England,nhsRegion,2022-03-23,29.0,64945,1539.0,224,9558.0,23.0,1888693.0,16770.0,6235410,151336,52.24,0.41,East of England,202212,East of England
E40000007,East of England,nhsRegion,2022-03-22,36.0,64721,1596.0,248,9917.0,21.0,1879135.0,16747.0,6235410,151336,52.24,0.41,East of England,202212,East of England
E40000007,East of England,nhsRegion,2022-03-21,38.0,64473,1484.0,201,10967.0,18.0,1869218.0,16726.0,6235410,151336,52.24,0.41,East of England,202212,East of England
E40000007,East of England,nhsRegion,2022-03-20,34.0,64272,1402.0,208,8405.0,14.0,1858251.0,16708.0,6235410,151336,52.24,0.41,East of England,202212,East of England
E40000007,East of England,nhsRegion,2022-03-19,31.0,64064,1340.0,223,6934.0,17.0,1849846.0,16694.0,6235410,151336,52.24,0.41,East of England,202211,East of England
E40000007,East of England,nhsRegion,2022-03-18,31.0,63841,1336.0,174,7875.0,19.0,1842912.0,16677.0,6235410,151336,52.24,0.41,East of England,202211,East of England
E40000007,East of England,nhsRegion,2022-03-17,34.0,63667,1289.0,238,8910.0,21.0,1835037.0,16658.0,6235410,151336,52.24,0.41,East of England,202211,East of England
E40000007,East of England,nhsRegion,2022-03-16,33.0,63429,1248.0,188,9929.0,14.0,1826127.0,16637.0,6235410,151336,52.24,0.41,East of England,202211,East of England
E40000007,East of England,nhsRegion,2022-03-15,37.0,63241,1240.0,206,9863.0,24.0,1816198.0,16623.0,6235410,151336,52.24,0.41,East of England,202211,East of England
E40000007,East of England,nhsRegion,2022-03-14,39.0,63035,1201.0,181,10604.0,16.0,1806335.0,16599.0,6235410,151336,52.24,0.41,East of England,202211,East of England
E40000007,East of England,nhsRegion,2022-03-13,28.0,62854,1135.0,212,8586.0,16.0,1795731.0,16583.0,6235410,151336,52.24,0.41,East of England,202211,East of England
E40000007,East of England,nhsRegion,2022-03-12,29.0,62642,1120.0,155,6966.0,18.0,1787145.0,16567.0,6235410,151336,52.24,0.41,East of England,202210,East of England
E40000007,East of England,nhsRegion,2022-03-11,27.0,62487,1067.0,134,7118.0,14.0,1780179.0,16549.0,6235410,151336,52.24,0.41,East of England,202210,East of England
E40000007,East of England,nhsRegion,2022-03-10,25.0,62353,1058.0,155,7414.0,17.0,1773061.0,16535.0,6235410,151336,52.24,0.41,East of England,202210,East of England
E40000007,East of England,nhsRegion,2022-03-09,25.0,62198,998.0,204,7666.0,17.0,1765647.0,16518.0,6235410,151336,52.24,0.41,East of England,202210,East of England
E40000007,East of England,nhsRegion,2022-03-08,25.0,61994,1052.0,154,7152.0,15.0,1757981.0,16501.0,6235410,151336,52.24,0.41,East of England,202210,East of England
E40000007,East of England,nhsRegion,2022-03-07,22.0,61840,981.0,147,7162.0,10.0,1750829.0,16486.0,6235410,151336,52.24,0.41,East of England,202210,East of England
E40000007,East of England,nhsRegion,2022-03-06,21.0,61693,943.0,175,5211.0,9.0,1743667.0,16476.0,6235410,151336,52.24,0.41,East of England,202210,East of England
E40000007,East of England,nhsRegion,2022-03-05,19.0,61518,919.0,121,3950.0,15.0,1738456.0,16467.0,6235410,151336,52.24,0.41,East of England,202209,East of England
E40000007,East of England,nhsRegion,2022-03-04,20.0,61397,934.0,103,4201.0,15.0,1734506.0,16452.0,6235410,151336,52.24,0.41,East of England,202209,East of England
E40000007,East of England,nhsRegion,2022-03-03,22.0,61294,925.0,144,4274.0,19.0,1730305.0,16437.0,6235410,151336,52.24,0.41,East of England,202209,East of England
E40000007,East of England,nhsRegion,2022-03-02,28.0,61150,933.0,128,4445.0,23.0,1726031.0,16418.0,6235410,151336,52.24,0.41,East of England,202209,East of England
E40000007,East of England,nhsRegion,2022-03-01,25.0,61022,935.0,146,4245.0,14.0,1721586.0,16395.0,6235410,151336,52.24,0.41,East of England,202209,East of England
E40000007,East of England,nhsRegion,2022-02-28,28.0,60876,912.0,135,3980.0,20.0,1717341.0,16381.0,6235410,151336,52.24,0.41,East of England,202209,East of England
E40000007,East of England,nhsRegion,2022-02-27,24.0,60741,827.0,125,2873.0,11.0,1713361.0,16361.0,6235410,151336,52.24,0.41,East of England,202209,East of England
E40000007,East of England,nhsRegion,2022-02-26,22.0,60616,817.0,103,2180.0,12.0,1710488.0,16350.0,6235410,151336,52.24,0.41,East of England,202208,East of England
E40000007,East of England,nhsRegion,2022-02-25,28.0,60513,885.0,80,2373.0,12.0,1708308.0,16338.0,6235410,151336,52.24,0.41,East of England,202208,East of England
E40000007,East of England,nhsRegion,2022-02-24,28.0,60433,873.0,117,2802.0,14.0,1705935.0,16326.0,6235410,151336,52.24,0.41,East of England,202208,East of England
E40000007,East of England,nhsRegion,2022-02-23,31.0,60316,889.0,135,3399.0,13.0,1703133.0,16312.0,6235410,151336,52.24,0.41,East of England,202208,East of England
E40000007,East of England,nhsRegion,2022-02-22,32.0,60181,912.0,109,3646.0,15.0,1699734.0,16299.0,6235410,151336,52.24,0.41,East of England,202208,East of England
E40000007,East of England,nhsRegion,2022-02-21,34.0,60072,918.0,132,4427.0,13.0,1696088.0,16284.0,6235410,151336,52.24,0.41,East of England,202208,East of England
E40000007,East of England,nhsRegion,2022-02-20,33.0,59940,893.0,131,4139.0,16.0,1691661.0,16271.0,6235410,151336,52.24,0.41,East of England,202208,East of England
E40000007,East of England,nhsRegion,2022-02-19,33.0,59809,887.0,97,3787.0,14.0,1687522.0,16255.0,6235410,151336,52.24,0.41,East of England,202207,East of England
E40000007,East of England,nhsRegion,2022-02-18,34.0,59712,897.0,94,3269.0,13.0,1683735.0,16241.0,6235410,151336,52.24,0.41,East of England,202207,East of England
E40000007,East of England,nhsRegion,2022-02-17,32.0,59618,897.0,93,4294.0,12.0,1680466.0,16228.0,6235410,151336,52.24,0.41,East of England,202207,East of England
E40000007,East of England,nhsRegion,2022-02-16,31.0,59525,944.0,113,4961.0,13.0,1676172.0,16216.0,6235410,151336,52.24,0.41,East of England,202207,East of England
E40000007,East of England,nhsRegion,2022-02-15,31.0,59412,975.0,115,4925.0,24.0,1671211.0,16203.0,6235410,151336,52.24,0.41,East of England,202207,East of England
E40000007,East of England,nhsRegion,2022-02-14,37.0,59297,1016.0,111,4999.0,15.0,1666286.0,16179.0,6235410,151336,52.24,0.41,East of England,202207,East of England
E40000007,East of England,nhsRegion,2022-02-13,37.0,59186,968.0,106,3873.0,17.0,1661287.0,16164.0,6235410,151336,52.24,0.41,East of England,202207,East of England
E40000007,East of England,nhsRegion,2022-02-12,35.0,59080,945.0,109,3527.0,20.0,1657414.0,16147.0,6235410,151336,52.24,0.41,East of England,202206,East of England
E40000007,East of England,nhsRegion,2022-02-11,36.0,58971,993.0,105,4379.0,13.0,1653887.0,16127.0,6235410,151336,52.24,0.41,East of England,202206,East of England
E40000007,East of England,nhsRegion,2022-02-10,40.0,58866,1033.0,125,5117.0,21.0,1649508.0,16114.0,6235410,151336,52.24,0.41,East of England,202206,East of England
E40000007,East of England,nhsRegion,2022-02-09,40.0,58741,1068.0,106,6220.0,22.0,1644391.0,16093.0,6235410,151336,52.24,0.41,East of England,202206,East of England
E40000007,East of England,nhsRegion,2022-02-08,40.0,58635,1089.0,132,6738.0,13.0,1638171.0,16071.0,6235410,151336,52.24,0.41,East of England,202206,East of England
E40000007,East of England,nhsRegion,2022-02-07,39.0,58503,1101.0,137,7705.0,21.0,1631433.0,16058.0,6235410,151336,52.24,0.41,East of England,202206,East of England
E40000007,East of England,nhsRegion,2022-02-06,41.0,58366,1092.0,118,6386.0,20.0,1623728.0,16037.0,6235410,151336,52.24,0.41,East of England,202206,East of England
E40000007,East of England,nhsRegion,2022-02-05,45.0,58248,1116.0,113,5508.0,20.0,1617342.0,16017.0,6235410,151336,52.24,0.41,East of England,202205,East of England
E40000007,East of England,nhsRegion,2022-02-04,46.0,58135,1145.0,121,6624.0,26.0,1611834.0,15997.0,6235410,151336,52.24,0.41,East of England,202205,East of England
E40000007,East of England,nhsRegion,2022-02-03,46.0,58014,1172.0,125,7929.0,15.0,1605210.0,15971.0,6235410,151336,52.24,0.41,East of England,202205,East of England
E40000007,East of England,nhsRegion,2022-02-02,43.0,57889,1179.0,130,9145.0,20.0,1597281.0,15956.0,6235410,151336,52.24,0.41,East of England,202205,East of England
E40000007,East of England,nhsRegion,2022-02-01,47.0,57759,1215.0,162,9585.0,21.0,1588136.0,15936.0,6235410,151336,52.24,0.41,East of England,202205,East of England
E40000007,East of England,nhsRegion,2022-01-31,48.0,57597,1248.0,122,10853.0,27.0,1578551.0,15915.0,6235410,151336,52.24,0.41,East of England,202205,East of England
E40000007,East of England,nhsRegion,2022-01-30,47.0,57475,1184.0,132,9578.0,21.0,1567698.0,15888.0,6235410,151336,52.24,0.41,East of England,202205,East of England
E40000007,East of England,nhsRegion,2022-01-29,50.0,57343,1122.0,150,8068.0,29.0,1558120.0,15867.0,6235410,151336,52.24,0.41,East of England,202204,East of England
E40000007,East of England,nhsRegion,2022-01-28,54.0,57193,1216.0,134,8813.0,17.0,1550052.0,15838.0,6235410,151336,52.24,0.41,East of England,202204,East of England
E40000007,East of England,nhsRegion,2022-01-27,51.0,57059,1239.0,149,10026.0,20.0,1541239.0,15821.0,6235410,151336,52.24,0.41,East of England,202204,East of England
E40000007,East of England,nhsRegion,2022-01-26,48.0,56910,1242.0,161,11062.0,24.0,1531213.0,15801.0,6235410,151336,52.24,0.41,East of England,202204,East of England
E40000007,East of England,nhsRegion,2022-01-25,46.0,56749,1272.0,167,11568.0,28.0,1520151.0,15777.0,6235410,151336,52.24,0.41,East of England,202204,East of England
E40000007,East of England,nhsRegion,2022-01-24,50.0,56582,1296.0,152,13174.0,25.0,1508583.0,15749.0,6235410,151336,52.24,0.41,East of England,202204,East of England
E40000007,East of England,nhsRegion,2022-01-23,44.0,56430,1275.0,154,10773.0,27.0,1495409.0,15724.0,6235410,151336,52.24,0.41,East of England,202204,East of England
E40000007,East of England,nhsRegion,2022-01-22,44.0,56276,1259.0,127,8666.0,26.0,1484636.0,15697.0,6235410,151336,52.24,0.41,East of England,202203,East of England
E40000007,East of England,nhsRegion,2022-01-21,45.0,56149,1286.0,137,9534.0,26.0,1475970.0,15671.0,6235410,151336,52.24,0.41,East of England,202203,East of England
E40000007,East of England,nhsRegion,2022-01-20,50.0,56012,1323.0,146,10073.0,22.0,1466436.0,15645.0,6235410,151336,52.24,0.41,East of England,202203,East of England
E40000007,East of England,nhsRegion,2022-01-19,56.0,55866,1363.0,171,11381.0,32.0,1456363.0,15623.0,6235410,151336,52.24,0.41,East of England,202203,East of England
E40000007,East of England,nhsRegion,2022-01-18,58.0,55695,1347.0,146,11609.0,22.0,1444982.0,15591.0,6235410,151336,52.24,0.41,East of England,202203,East of England
E40000007,East of England,nhsRegion,2022-01-17,59.0,55549,1383.0,170,12802.0,28.0,1433373.0,15569.0,6235410,151336,52.24,0.41,East of England,202203,East of England
E40000007,East of England,nhsRegion,2022-01-16,58.0,55379,1396.0,146,9621.0,20.0,1420571.0,15541.0,6235410,151336,52.24,0.41,East of England,202203,East of England
E40000007,East of England,nhsRegion,2022-01-15,58.0,55233,1361.0,127,7360.0,17.0,1410950.0,15521.0,6235410,151336,52.24,0.41,East of England,202202,East of England
E40000007,East of England,nhsRegion,2022-01-14,65.0,55106,1383.0,164,7864.0,34.0,1403590.0,15504.0,6235410,151336,52.24,0.41,East of England,202202,East of England
E40000007,East of England,nhsRegion,2022-01-13,71.0,54942,1470.0,120,8688.0,25.0,1395726.0,15470.0,6235410,151336,52.24,0.41,East of England,202202,East of England
E40000007,East of England,nhsRegion,2022-01-12,72.0,54822,1452.0,168,8865.0,20.0,1387038.0,15445.0,6235410,151336,52.24,0.41,East of England,202202,East of England
E40000007,East of England,nhsRegion,2022-01-11,72.0,54654,1467.0,193,9645.0,28.0,1378173.0,15425.0,6235410,151336,52.24,0.41,East of England,202202,East of England
E40000007,East of England,nhsRegion,2022-01-10,76.0,54461,1497.0,205,10896.0,35.0,1368528.0,15397.0,6235410,151336,52.24,0.41,East of England,202202,East of England
E40000007,East of England,nhsRegion,2022-01-09,77.0,54256,1440.0,200,7945.0,25.0,1357632.0,15362.0,6235410,151336,52.24,0.41,East of England,202202,East of England
E40000007,East of England,nhsRegion,2022-01-08,79.0,54056,1427.0,142,7589.0,21.0,1349687.0,15337.0,6235410,151336,52.24,0.41,East of England,202201,East of England
E40000007,East of England,nhsRegion,2022-01-07,81.0,53914,1440.0,145,9615.0,21.0,1342098.0,15316.0,6235410,151336,52.24,0.41,East of England,202201,East of England
E40000007,East of England,nhsRegion,2022-01-06,80.0,53769,1409.0,189,14005.0,20.0,1332483.0,15295.0,6235410,151336,52.24,0.41,East of England,202201,East of England
E40000007,East of England,nhsRegion,2022-01-05,82.0,53580,1402.0,193,16398.0,28.0,1318478.0,15275.0,6235410,151336,52.24,0.41,East of England,202201,East of England
E40000007,East of England,nhsRegion,2022-01-04,90.0,53387,1338.0,196,21971.0,20.0,1302080.0,15247.0,6235410,151336,52.24,0.41,East of England,202201,East of England
E40000007,East of England,nhsRegion,2022-01-03,83.0,53191,1250.0,180,18315.0,21.0,1280109.0,15227.0,6235410,151336,52.24,0.41,East of England,202201,East of England
E40000007,East of England,nhsRegion,2022-01-02,86.0,53011,1199.0,187,14371.0,22.0,1261794.0,15206.0,6235410,151336,52.24,0.41,East of England,202201,East of England
E40000007,East of England,nhsRegion,2022-01-01,73.0,52824,969.0,185,9613.0,14.0,1247423.0,15184.0,6235410,151336,52.24,0.41,East of England,202152,East of England
E40000007,East of England,nhsRegion,2021-12-31,96.0,52639,1083.0,142,15436.0,14.0,1237810.0,15170.0,6235410,151336,52.24,0.41,East of England,202152,East of England
E40000007,East of England,nhsRegion,2021-12-30,95.0,52497,1030.0,193,19865.0,17.0,1222374.0,15156.0,6235410,151336,52.24,0.41,East of England,202152,East of England
E40000007,East of England,nhsRegion,2021-12-29,92.0,52304,925.0,179,23990.0,9.0,1202509.0,15139.0,6235410,151336,52.24,0.41,East of England,202152,East of England
E40000007,East of England,nhsRegion,2021-12-28,91.0,52125,878.0,170,18525.0,18.0,1178519.0,15130.0,6235410,151336,52.24,0.41,East of England,202152,East of England
E40000007,East of England,nhsRegion,2021-12-27,101.0,51955,809.0,153,17912.0,12.0,1159994.0,15112.0,6235410,151336,52.24,0.41,East of England,202152,East of England
E40000007,East of England,nhsRegion,2021-12-26,84.0,51802,681.0,124,11092.0,11.0,1142082.0,15100.0,6235410,151336,52.24,0.41,East of England,202152,East of England
E40000007,East of England,nhsRegion,2021-12-25,85.0,51678,645.0,135,6938.0,5.0,1130990.0,15089.0,6235410,151336,52.24,0.41,East of England,202151,East of England
E40000007,East of England,nhsRegion,2021-12-24,82.0,51543,672.0,96,13719.0,16.0,1124052.0,15084.0,6235410,151336,52.24,0.41,East of England,202151,East of England
E40000007,East of England,nhsRegion,2021-12-23,92.0,51447,658.0,112,16140.0,16.0,1110333.0,15068.0,6235410,151336,52.24,0.41,East of England,202151,East of England
E40000007,East of England,nhsRegion,2021-12-22,81.0,51335,630.0,134,16364.0,13.0,1094193.0,15052.0,6235410,151336,52.24,0.41,East of England,202151,East of England
E40000007,East of England,nhsRegion,2021-12-21,88.0,51201,630.0,111,15678.0,10.0,1077829.0,15039.0,6235410,151336,52.24,0.41,East of England,202151,East of England
E40000007,East of England,nhsRegion,2021-12-20,88.0,51090,607.0,87,14374.0,14.0,1062151.0,15029.0,6235410,151336,52.24,0.41,East of England,202151,East of England
E40000007,East of England,nhsRegion,2021-12-19,83.0,51003,586.0,94,9810.0,10.0,1047777.0,15015.0,6235410,151336,52.24,0.41,East of England,202151,East of England
E40000007,East of England,nhsRegion,2021-12-18,83.0,50909,567.0,76,9632.0,7.0,1037967.0,15005.0,6235410,151336,52.24,0.41,East of England,202150,East of England
E40000007,East of England,nhsRegion,2021-12-17,80.0,50833,603.0,64,10095.0,15.0,1028335.0,14998.0,6235410,151336,52.24,0.41,East of England,202150,East of England
E40000007,East of England,nhsRegion,2021-12-16,83.0,50769,622.0,73,11255.0,10.0,1018240.0,14983.0,6235410,151336,52.24,0.41,East of England,202150,East of England
E40000007,East of England,nhsRegion,2021-12-15,85.0,50696,620.0,68,11940.0,10.0,1006985.0,14973.0,6235410,151336,52.24,0.41,East of England,202150,East of England
E40000007,East of England,nhsRegion,2021-12-14,80.0,50628,654.0,79,11052.0,9.0,995045.0,14963.0,6235410,151336,52.24,0.41,East of England,202150,East of England
E40000007,East of England,nhsRegion,2021-12-13,76.0,50549,641.0,78,9134.0,10.0,983993.0,14954.0,6235410,151336,52.24,0.41,East of England,202150,East of England
E40000007,East of England,nhsRegion,2021-12-12,79.0,50471,599.0,80,5817.0,7.0,974859.0,14944.0,6235410,151336,52.24,0.41,East of England,202150,East of England
E40000007,East of England,nhsRegion,2021-12-11,78.0,50391,584.0,69,5408.0,8.0,969042.0,14937.0,6235410,151336,52.24,0.41,East of England,202149,East of England
